timestamp,binancecoin,bitcoin,dogecoin,ethereum,solana
2026-03-20 13:00:00,,,,,
2026-03-20 14:00:00,-0.004347727941005719,-0.006438502793675074,-0.0036931966710788294,-0.006185006912562936,-0.002623634455855681
2026-03-20 15:00:00,0.00076240997393254,-0.0017675843886239672,0.0029591491711849142,0.0008525696379078089,0.0016560189598648384
2026-03-20 16:00:00,0.001876196925953968,0.001213226086533571,0.0038031516818279754,0.0021870274635964176,-0.002148045008153914
2026-03-20 17:00:00,0.0002100459097158177,0.0003417696054878549,-0.0017774411528854565,0.0022497743968987395,-0.00015458187881854044
2026-03-20 18:00:00,-0.0008927459449767371,0.0010670011163353525,-0.001104590466437414,-0.0008711049316255307,-0.0020514115289525913
2026-03-20 19:00:00,-0.0030165490220048193,-0.002740211716212017,-0.003205271330560443,-0.007063593618227399,-0.0018371785820702506
2026-03-20 20:00:00,0.003601585203368308,0.005823667129771776,0.000979872902960422,0.005198982470541859,0.004482436157545183
2026-03-20 21:00:00,-0.000799116814452474,-0.0014545356393825938,0.0004693137006950095,6.328201288305519e-06,0.0008778552210886126
2026-03-20 22:00:00,0.003255957725522156,0.006955860328306934,0.005621603506335228,0.007001372712200019,0.006862555338499139
2026-03-20 23:00:00,0.0034575658204407935,0.003615151500658854,0.0020877807274437767,0.003911221216336121,0.005794737002022466
2026-03-21 00:00:00,-0.0027066895944087917,-0.003822967854146851,-0.0023648586217045117,-0.004440423194415221,-0.0028304903667850712
2026-03-21 01:00:00,-0.00031307689835423635,0.0024381262736862717,0.0015979368796877691,0.003043308798748934,0.0015129057602037213
2026-03-21 02:00:00,-0.0020895510654685237,-0.0029345991603507674,-0.003138223010522987,-0.002423978829178935,-0.001418384659731665
2026-03-21 03:00:00,0.00246638210962578,0.0034150545962304967,0.007542573729247005,0.002899982474512679,0.00574835100635838
2026-03-21 04:00:00,0.00023559862354142778,-0.0005061916489304845,4.083918296662934e-05,-0.00029992353836015274,0.00014294269905435362
2026-03-21 05:00:00,-0.000879547197522455,-0.000680048243932388,-0.001318582336198747,-0.0008393169067762778,-0.0017151890631389962
2026-03-21 06:00:00,0.0008969312694161115,0.0011680422535802792,0.001798188806692532,0.000820300362298843,-0.0021949719222366737
2026-03-21 07:00:00,0.0012187826660002563,0.0003926426953596019,-0.0022729069536260456,0.0006654416403365009,0.0009229352400592871
2026-03-21 08:00:00,6.0378454968501774e-05,-0.0007521872501864347,-0.0024170350900443423,7.317004209730926e-05,-0.0011447168254430115
2026-03-21 09:00:00,-0.00018346922354420093,-0.0015338589294081931,0.0004660538581698407,-0.0005605366932429235,-0.0009269398062288569
2026-03-21 10:00:00,0.0002726147100931438,0.0008735888641783968,-0.0009842804602538551,0.0020694117043624158,0.002866545460618648
