timestamp,binancecoin,bitcoin,dogecoin,ethereum,solana
2026-01-16 07:00:00,935.1845792608914,95702.89953328233,0.140176173231065,3313.132721782897,143.2451913733859
2026-01-16 08:00:00,933.7484118997568,95615.73239622756,0.1399152193573455,3306.999912834378,142.83735021384496
2026-01-16 09:00:00,936.8057744626972,95649.47637238866,0.1399714509544555,3311.4889363379634,143.11873078069334
2026-01-16 10:00:00,935.2533715584958,95589.97452470553,0.1394698976931869,3307.1564828771297,143.06773282008737
2026-01-16 11:00:00,933.140401387854,95259.49273810245,0.1390154221660131,3295.400587967524,143.0102587721887
2026-01-16 12:00:00,934.9199245735076,95391.14629885224,0.137934653332381,3300.233824379366,143.09016934058965
2026-01-16 13:00:00,934.1943682851931,95401.6160612678,0.1378142519479372,3306.5048191946844,143.5123897572003
2026-01-16 14:00:00,934.7343876905708,95408.7574991596,0.1379313019273435,3309.5950030848853,143.00375749548854
2026-01-16 15:00:00,930.4007878334633,95197.56242965136,0.1377850402273347,3294.0916448801063,143.08879626046604
2026-01-16 16:00:00,926.907070912459,94564.21877756322,0.1358748137775797,3263.3938005347827,140.7639645226633
2026-01-16 17:00:00,929.3655341978844,94774.67422759128,0.1364863737511863,3277.0673366579504,141.8047236088556
2026-01-16 18:00:00,930.7209723181408,94942.20146316924,0.1369329673367094,3281.6723705446616,143.03447736931196
2026-01-16 19:00:00,930.8946286011673,94931.61056338984,0.137081412888342,3276.515375452005,143.50468028526168
2026-01-16 20:00:00,930.8715553583132,94928.20118854292,0.1370909714489875,3274.2541205775165,144.08592731197962
2026-01-16 21:00:00,934.0650050629451,95444.53552680004,0.1377675228817473,3291.4332542629486,144.76325715634815
2026-01-16 22:00:00,934.9525647356048,95498.90205903104,0.1377531635299627,3292.9966952268246,145.14770901482157
2026-01-16 23:00:00,937.2841788400834,95457.21107120276,0.1380471393571462,3292.1729555345696,144.8050460779568
2026-01-17 00:00:00,937.7161795331087,95519.80018265622,0.1380399097872758,3295.283518004227,144.8429013599767
2026-01-17 01:00:00,935.6933006936704,95427.46021175088,0.1381131046274541,3291.3815376365105,144.26193421567848
2026-01-17 02:00:00,937.95292917695,95354.08132328994,0.1381373343210851,3288.77283945868,144.61875270577997
2026-01-17 03:00:00,937.0068451080284,95324.28619981442,0.1375784495543842,3290.5772180260506,144.48875027128489
2026-01-17 04:00:00,937.1213516786456,95339.45598221631,0.1374113491137051,3288.014474864383,144.326706888613
2026-01-17 05:00:00,937.441633416224,95272.31447750068,0.1377282916806445,3290.30846520757,144.3039308752338
2026-01-17 06:00:00,937.919325413583,95270.07300155646,0.1375908934800541,3289.9349784275355,143.9461520979315
2026-01-17 07:00:00,937.083409666473,95178.15210477532,0.1371888190044962,3289.564763805509,143.801747974761
2026-01-17 08:00:00,935.499869219232,95020.1368943508,0.1372380215641483,3289.7217872550664,143.66145588780327
2026-01-17 09:00:00,937.7877597751948,95210.1313151349,0.1374687747417743,3294.677446838837,144.15847255194032
2026-01-17 10:00:00,941.6233382427032,95213.03611517424,0.1372890608570376,3297.9267826079445,144.4261200438106
2026-01-17 11:00:00,940.7324269471184,95059.7833370074,0.1374502995939446,3294.5527679937663,143.88622320456304
2026-01-17 12:00:00,942.5052864015776,95274.03509478236,0.1376515529992673,3301.124778632926,143.87914290834485
2026-01-17 13:00:00,942.0598526043188,95212.44626393032,0.1375437355263282,3301.222319668226,143.70810262133685
2026-01-17 14:00:00,943.0875108894988,95391.63945677783,0.1377608177943393,3302.240089941968,143.89998222211753
2026-01-17 15:00:00,943.1094143273338,95399.80736167869,0.1383871805109624,3308.0305382319616,143.86196775405443
